route,change
KKN-BNN 1.67
SOG-HAU 1.67
KRS-MEH 1.67
KKN-HVG 1.67
FRO-BNN 1.67
RVK-HAU 1.67
AES-HVG 1.67
KSU-SVG 1.66
MJF-OSL 1.66
BOO-SDN 1.65
OSL-BVG 1.65
TRD-BGO 1.65
HFT-BVG 1.65
TRD-SDN 1.65
BGO-MOL 1.64
FRO-BOO 1.64
BOO-KSU 1.64
SDN-TRD 1.64
EVE-HOV 1.63
LKL-BOO 1.63
BOO-AES 1.63
MQN-EVE 1.62
KSU-SSJ 1.62
LKL-TOS 1.62
FDE-SVG 1.61
BGO-BJF 1.61
SDN-BGO 1.61
HFT-VDS 1.61
SOG-TRD 1.61
BOO-TOS 1.61
OSL-MQN 1.61
TOS-KSU 1.6
KRS-SVG 1.6
LKL-KRS 1.6
BDU-BOO 1.6
LYR-ANX 1.6
AES-BJF 1.6
FRO-MJF 1.6
FDE-HFT 1.6
ALF-TRF 1.6
HFT-FRO 1.6
SSJ-KSU 1.6
TOS-LKN 1.6
TRD-ALF 1.6
OSL-FDE 1.6
KSU-TRF 1.59
TRD-BJF 1.59
SVG-SOG 1.59
SVG-MOL 1.59
TOS-HVG 1.59
BOO-HOV 1.58
SKN-MQN 1.58
RVK-BGO 1.58
BGO-BDU 1.57
HOV-BNN 1.57
SVG-KSU 1.57
TOS-KKN 1.57
TOS-LKL 1.56
MEH-BOO 1.56
ANX-BOO 1.56
LKN-HFT 1.56
HFT-BGO 1.55
EVE-TOS 1.55
BOO-MJF 1.55
ALF-EVE 1.55
LKL-EVE 1.55
BGO-KSU 1.54
BGO-MQN 1.54
TRD-RVK 1.54
BVG-HFT 1.54
HFT-TOS 1.54
BGO-SDN 1.54
TOS-SSJ 1.53
VAW-TRD 1.53
BOO-SOJ 1.53
TOS-HOV 1.53
BOO-FDE 1.53
OSL-OLA 1.53
BOO-MQN 1.53
HAU-HFT 1.52
AES-SVG 1.52
KRS-FRO 1.51
SVG-BNN 1.51
SVG-HFT 1.51
VDS-KKN 1.51
HOV-SVG 1.5
BOO-HFT 1.5
BOO-LYR 1.5
FDE-TRD 1.5
MQN-LKN 1.5
OSY-KRS 1.5
SKN-BNN 1.5
KSU-SKN 1.5
KSU-FDE 1.5
VAW-BJF 1.5
SOG-KSU 1.5
ANX-MJF 1.5
ANX-MQN 1.5
RVK-FRO 1.5
LYR-MJF 1.5
LYR-BNN 1.5
SSJ-ANX 1.5
MQN-SOJ 1.5
FRO-HOV 1.5
HOV-VAW 1.5
MJF-VDS 1.5
FRO-SVJ 1.5
BNN-OSY 1.5
SVG-VAW 1.5
MJF-MOL 1.5
ANX-BVG 1.5
SKN-FDE 1.5
SDN-RVK 1.5
BJF-KSU 1.5
OSL-MJF 1.5
TRD-KRS 1.49
HOV-TRD 1.49
TRD-MJF 1.48
ALF-HVG 1.47
KRS-BNN 1.47
SVG-HOV 1.47
LKL-LYR 1.47
SVG-RVK 1.47
AES-BGO 1.46
KRS-LKL 1.46
OSL-HFT 1.46
SVG-LKL 1.46
MJF-HAU 1.45
BJF-AES 1.44
BJF-SVG 1.44
VAW-KRS 1.44
AES-KKN 1.44
MQN-HFT 1.44
TRD-HFT 1.44
LKN-HAU 1.43
KRS-OSY 1.43
FRO-HFT 1.43
SVJ-LKL 1.43
HAU-TRD 1.43
TOS-AES 1.43
TOS-HFT 1.42
VDS-KRS 1.42
AES-ALF 1.41
SDN-TOS 1.41
HAA-SVG 1.41
MQN-TOS 1.4
FRO-BGO 1.4
OSY-TOS 1.4
HOV-LYR 1.4
BDU-FRO 1.4
SSJ-ALF 1.4
HOV-SVJ 1.4
MEH-KRS 1.4
HFT-SOJ 1.4
MOL-SKN 1.4
LYR-BGO 1.4
KRS-LYR 1.39
FRO-TRD 1.39
SVG-AES 1.39
SVJ-TOS 1.39
KRS-SDN 1.39
BGO-AES 1.39
BOO-OSY 1.38
VDS-HVG 1.38
BNN-KRS 1.38
KKN-EVE 1.38
SVG-TRF 1.38
KKN-HAU 1.38
AES-ANX 1.38
TOS-LYR 1.37
HVG-TOS 1.37
SOG-BGO 1.37
OSL-FRO 1.37
TRD-MQN 1.37
RET-BOO 1.36
TRD-LYR 1.36
SDN-EVE 1.36
BGO-SOJ 1.35
ALF-BOO 1.35
SVG-SSJ 1.35
MQN-BOO 1.35
AES-LKN 1.35
VDS-HFT 1.35
LYR-KRS 1.34
HFT-MEH 1.34
HFT-HAU 1.34
TRD-HAU 1.34
HAU-MOL 1.33
HFT-KSU 1.33
MJF-TRF 1.33
SSJ-TRF 1.33
HAU-SSJ 1.33
HFT-MJF 1.33
LKL-KSU 1.33
EVE-MQN 1.33
MQN-MOL 1.33
EVE-SSJ 1.33
SOG-MJF 1.33
MEH-AES 1.33
MQN-OSY 1.33
HAU-BJF 1.33
SDN-HAU 1.33
BJF-MOL 1.33
MEH-LKN 1.33
SOG-KKN 1.33
TOS-BOO 1.33
KSU-BOO 1.32
SOG-SDN 1.32
BOO-KKN 1.32
LKN-AES 1.32
BGO-LYR 1.31
BGO-RVK 1.31
MOL-BDU 1.31
TOS-ALF 1.31
BGO-SVG 1.3
BOO-EVE 1.3
EVE-ALF 1.3
HAU-HOV 1.3
SVJ-RET 1.3
OSY-BOO 1.3
VAW-HFT 1.3
KKN-HFT 1.29
KRS-HFT 1.29
FDE-KSU 1.29
HOV-TOS 1.28
BGO-SOG 1.28
TOS-FDE 1.28
SKN-AES 1.28
BDU-MOL 1.28
BNN-SVG 1.28
HAU-FRO 1.27
SVG-BGO 1.27
FRO-SVG 1.26
OSY-BGO 1.26
TOS-SDN 1.26
BOO-RET 1.25
ALF-VDS 1.25
AES-KRS 1.25
BOO-BDU 1.25
MQN-KKN 1.25
BDU-SOG 1.25
FDE-ALF 1.25
LKN-HAA 1.25
LKN-VDS 1.25
SKN-LKL 1.25
LKL-FDE 1.25
ANX-OSL 1.25
KRS-SOG 1.24
BOO-LKL 1.24
BOO-MEH 1.24
SKN-BOO 1.23
OSY-SVG 1.23
KRS-HOV 1.23
TRD-RET 1.22
EVE-VAW 1.22
HFT-BOO 1.22
BGO-FRO 1.22
BNN-BGO 1.2
FRO-EVE 1.2
LKL-MQN 1.2
KKN-SOJ 1.2
HFT-RVK 1.2
BGO-BNN 1.2
EVE-BNN 1.19
MJF-BOO 1.19
BOO-ALF 1.18
SVG-LYR 1.18
MOL-FRO 1.17
EVE-HFT 1.17
EVE-FDE 1.17
SVJ-MQN 1.17
AES-MJF 1.17
VDS-FRO 1.17
SDN-BNN 1.17
HFT-MOL 1.17
BGO-OSY 1.16
KRS-AES 1.16
FRO-KRS 1.16
SVG-FRO 1.15
BGO-HFT 1.14
HOV-KRS 1.14
ALF-ANX 1.14
SKN-MJF 1.14
SVG-SDN 1.14
VDS-EVE 1.14
EVE-SOG 1.14
HOV-ALF 1.12
MEH-VDS 1.12
FDE-BDU 1.12
BNN-HFT 1.12
TOS-MJF 1.12
SVG-FDE 1.12
HVG-VDS 1.11
TRD-FRO 1.1
HOV-HAU 1.1
HFT-SKN 1.1
AES-SVJ 1.09
KRS-MJF 1.08
TOS-SVJ 1.08
KSU-FRO 1.08
ALF-LKN 1.08
HAA-BGO 1.07
SKN-SSJ 1.06
SVG-OSY 1.05
MJF-KRS 1.05
FRO-TRF 1.04
TRD-HOV 1.02
TRD-FDE 1.02
SOG-SVG 1.01
VAW-OSL 1.01
SOG-KRS 1.0
KSU-TRD 1.0
TRD-SOG 1.0
SVJ-AES 1.0
BVG-TRD 1.0
KKN-LYR 1.0
TRD-VAW 1.0
SVJ-MOL 1.0
BVG-ALF 1.0
FRO-ALF 1.0
EVE-SDN 1.0
FRO-BDU 1.0
OSY-KSU 1.0
HVG-BJF 1.0
BVG-KRS 1.0
RVK-LKN 1.0
SVJ-KKN 1.0
HVG-SKN 1.0
VDS-SDN 1.0
MQN-MEH 1.0
HOV-MQN 1.0
KKN-BDU 1.0
HAU-SOG 1.0
SOG-HFT 1.0
ALF-BVG 1.0
AES-MEH 1.0
SVJ-HOV 1.0
HOV-LKL 1.0
OSY-HFT 1.0
HAU-HVG 1.0
MQN-RVK 1.0
SSJ-SOJ 1.0
RVK-SVJ 1.0
RVK-LYR 1.0
BNN-FDE 1.0
FDE-RVK 1.0
BJF-VAW 1.0
VAW-HOV 1.0
SDN-KSU 1.0
AES-HAA 1.0
SVG-RET 1.0
MEH-SVJ 1.0
HAA-SVJ 1.0
MJF-RVK 1.0
VDS-KSU 1.0
RVK-MOL 1.0
MQN-HAA 1.0
VAW-LKL 1.0
FDE-OSY 1.0
SKN-VDS 1.0
MQN-BDU 1.0
MJF-HOV 1.0
KKN-RVK 1.0
BVG-SSJ 1.0
SSJ-BDU 1.0
SSJ-MQN 1.0
HOV-RVK 1.0
LKL-SSJ 1.0
HAA-ANX 1.0
ALF-TOS 1.0
TOS-MQN 0.99
HAU-KSU 0.99
SKN-BGO 0.98
ALF-HFT 0.97
EVE-LYR 0.97
FRO-TOS 0.97
TRD-BNN 0.97
KSU-HAU 0.97
KRS-RVK 0.95
VDS-ALF 0.95
MEH-HVG 0.94
HFT-KKN 0.94
EVE-BOO 0.94
EVE-TRD 0.93
EVE-RVK 0.93
HAU-KRS 0.92
HAU-BNN 0.92
BOO-ANX 0.91
RVK-HFT 0.91
BNN-KKN 0.91
HAU-LKL 0.9
KKN-ALF 0.9
MJF-EVE 0.9
BVG-BGO 0.9
RVK-TOS 0.89
VAW-BGO 0.89
HVG-AES 0.89
HOV-BOO 0.88
FRO-MOL 0.88
BOO-BVG 0.88
FRO-FDE 0.88
SSJ-EVE 0.88
BJF-VDS 0.88
KSU-LKL 0.88
HFT-MQN 0.88
BJF-EVE 0.86
HAU-MJF 0.86
KKN-LKN 0.86
SKN-KSU 0.86
LKN-MJF 0.86
KRS-HAU 0.85
BJF-BGO 0.85
ALF-KKN 0.84
MOL-HFT 0.83
MQN-SVJ 0.83
BNN-ALF 0.83
MQN-ALF 0.83
RET-TRD 0.83
SDN-ALF 0.83
MOL-BJF 0.83
LYR-MOL 0.83
MJF-SOG 0.83
MQN-LYR 0.82
BNN-SDN 0.82
KSU-MQN 0.82
FDE-EVE 0.81
MEH-HFT 0.8
AES-SSJ 0.8
SVG-HVG 0.8
KKN-OSY 0.8
FRO-KKN 0.8
SKN-TRF 0.79
VDS-SKN 0.79
HVG-EVE 0.78
ANX-VDS 0.78
FRO-KSU 0.78
BGO-SKN 0.77
TOS-SOG 0.77
HOV-HFT 0.76
BNN-EVE 0.75
BNN-HAU 0.75
HAU-SDN 0.75
SSJ-MOL 0.75
HAU-SVJ 0.75
SOG-SVJ 0.75
HAA-VDS 0.75
LKN-BVG 0.75
SKN-FRO 0.75
BVG-BOO 0.73
SKN-LYR 0.73
VDS-MOL 0.71
LKL-HOV 0.71
MJF-AES 0.71
AES-HAU 0.7
SSJ-AES 0.7
VDS-ANX 0.7
HAU-AES 0.69
AES-BNN 0.69
HFT-AES 0.69
SOG-TOS 0.67
ANX-LKL 0.67
VAW-BOO 0.67
LKL-SOG 0.67
KSU-SOG 0.67
TOS-RET 0.67
LKN-MEH 0.67
SSJ-FDE 0.67
OSL-CGN 0.67
KSU-SDN 0.67
KSU-VDS 0.67
SSJ-SDN 0.67
TRD-EVE 0.67
MQN-TRF 0.66
BNN-TRF 0.64
AES-TRF 0.64
BNN-AES 0.64
HVG-MEH 0.64
EVE-FRO 0.63
RVK-KSU 0.62
MJF-HFT 0.62
LKN-HVG 0.62
ALF-MQN 0.62
AES-TRD 0.6
SKN-HFT 0.6
VAW-SVG 0.6
MQN-KSU 0.6
MOL-VDS 0.6
MOL-HVG 0.6
SKN-ALF 0.58
AES-SKN 0.58
LYR-AES 0.58
ALF-SVJ 0.57
LKL-MJF 0.57
FRO-AES 0.57
TRD-KSU 0.56
MOL-TRD 0.56
SSJ-FRO 0.56
HAU-FDE 0.56
SVJ-HFT 0.56
OSY-FRO 0.56
TRD-MOL 0.55
BDU-FDE 0.55
FDE-HAU 0.55
EVE-OSY 0.55
KRS-HAA 0.54
AES-SOJ 0.54
SVJ-ALF 0.54
HFT-HOV 0.54
AES-RVK 0.53
KSU-HFT 0.52
AES-HFT 0.5
KKN-MJF 0.5
KKN-SOG 0.5
MOL-LKN 0.5
VDS-HAA 0.5
ANX-LYR 0.5
MJF-LKN 0.5
MOL-SOG 0.5
BNN-SOG 0.5
OSY-AES 0.5
LKN-LYR 0.5
BVG-ANX 0.5
FDE-ANX 0.5
SVG-MEH 0.5
KSU-OSY 0.5
SKN-MEH 0.5
KKN-LKL 0.5
SKN-RVK 0.5
HOV-HVG 0.5
MJF-FDE 0.5
OSY-HAU 0.5
LKL-RVK 0.5
FRO-SOJ 0.5
SKN-SOJ 0.5
MQN-SOG 0.5
AES-KSU 0.5
SSJ-LYR 0.5
MJF-LYR 0.5
SVJ-VDS 0.5
RVK-SDN 0.5
RVK-LKL 0.5
HFT-OSY 0.5
RET-BNN 0.5
AES-LYR 0.46
SKN-TOS 0.45
TRD-AES 0.45
TOS-SKN 0.45
RVK-EVE 0.44
HVG-LKN 0.44
HFT-SVJ 0.43
SVJ-MEH 0.43
RVK-SSJ 0.42
BGO-FDE 0.41
FRO-HAU 0.4
AES-MQN 0.4
ALF-HAA 0.4
LKL-FRO 0.4
SKN-KKN 0.4
SKN-HVG 0.4
HVG-BVG 0.4
HAU-BGO 0.39
AES-FRO 0.38
TRD-TRF 0.37
SSJ-HFT 0.36
BGO-RET 0.34
FRO-SKN 0.33
BJF-SKN 0.33
ALF-VAW 0.33
KSU-BJF 0.33
SKN-HAU 0.33
AES-OSY 0.33
OSY-KKN 0.33
BVG-EVE 0.33
MEH-KSU 0.33
BVG-HVG 0.33
KSU-HAA 0.33
HAA-KRS 0.31
HAU-HAA 0.31
BJF-MEH 0.3
OSY-EVE 0.3
BGO-HAU 0.29
OSL-SRP 0.27
MOL-MQN 0.25
SOG-MOL 0.25
AES-SOG 0.25
HAA-LKN 0.25
SDN-SOG 0.25
SOG-SSJ 0.25
LKN-OSY 0.25
VDS-MJF 0.25
MEH-MQN 0.25
SKN-BJF 0.23
OSY-TRF 0.21
LYR-VDS 0.2
ALF-SOJ 0.2
SDN-LKN 0.18
FRO-OSY 0.17
LKN-SDN 0.17
RET-BGO 0.16
BJF-HVG 0.16
FDE-HVG 0.14
HAU-ANX 0.13
HFT-VAW 0.11
RVK-TRF 0.11
TRD-SRP 0.08
VAW-ALF 0.06
